Lkm,rolloff0,rolloff0.05,rolloff0.1,rolloff0.2,rolloff0.3,rolloff0.4,rolloff0.5
450.5,0.424888702490383,0.437162416706656,0.456380503382751,0.491320573976739,0.536826619645346,0.556925841915146,0.570402416743129
451,0.427091676351421,0.435731346303303,0.458373616287425,0.494168181798923,0.530951011407064,0.552306975318454,0.56961303290123
451.5,0.429764262676089,0.439387610934338,0.454128334080396,0.495664628072852,0.529524361480691,0.553833996481092,0.571272798406458
452,0.42396254100378,0.433893771909496,0.454611314887281,0.49152035898703,0.528304728856123,0.555643006389492,0.566087380184413
452.5,0.42631709738998,0.434874380278934,0.455342239531725,0.50081693245618,0.529639793813858,0.555530401236861,0.572098750315107
453,0.427943137816646,0.435874147159538,0.457988860608213,0.498690047669539,0.524591554362059,0.555514560422893,0.567707346077427
453.5,0.426076664136689,0.435087519960136,0.456250354455983,0.497526086832901,0.531128420697259,0.557119611176591,0.572141664042286
454,0.429493609034766,0.432300342914207,0.455588315063524,0.495372661369474,0.528182901597081,0.551555640817103,0.566584393645474
454.5,0.43057364577774,0.440853490901819,0.454411328139707,0.500658529103174,0.529637504884317,0.553795393279417,0.572123860982537
455,0.427361839889236,0.434734753946502,0.456963526908125,0.495896383589956,0.530377711647072,0.555133451125367,0.573876562498379
455.5,0.428580412008373,0.436169782076737,0.455255956539162,0.495544275581423,0.52437880222005,0.554728322888845,0.568198981781484
456,0.430941571811835,0.436847064548428,0.458195070019494,0.496226943577794,0.527474621493283,0.551845326011447,0.567859499140309
456.5,0.430786122284368,0.43443230491859,0.456741684239264,0.495004052485894,0.532735699281697,0.552167749733809,0.574378457105637
457,0.423990937161303,0.431214363365828,0.461466289358886,0.494368542189028,0.532417499124148,0.549610521456502,0.570928999402996
457.5,0.423821786830791,0.439833082216935,0.455654029039754,0.495788205262539,0.527355050912367,0.55398281290891,0.56651629732718
458,0.425579957736114,0.435881959070865,0.457267296795129,0.495242997285537,0.530992126073831,0.552478509554042,0.571862410810232
458.5,0.422494125581596,0.434241270003849,0.454780153030805,0.49695735639357,0.528219581984693,0.55349192682883,0.571657140808629
459,0.42018945591719,0.433602242699148,0.456941126552727,0.492303174500009,0.527516483228372,0.552640614354674,0.567415184323061
459.5,0.423402259419137,0.433385246085893,0.455947658497419,0.49379495249879,0.532186504742738,0.55532747108264,0.571504521738254
460,0.424298286426852,0.430154067810052,0.456448176349262,0.499004523890703,0.530606620517656,0.551193407512061,0.568173336819873
460.5,0.426327615918415,0.4356824107918,0.459993676892243,0.496895935488993,0.528981997385518,0.555135629998315,0.570663219886691
461,0.423929790058516,0.430084141879481,0.455452363768693,0.498415262829319,0.531586716672182,0.553786892061077,0.570955809167204
461.5,0.429249034163036,0.434613070200621,0.461476290834454,0.497065775700743,0.52924354821091,0.559318701870253,0.56980795342935
462,0.430369897579955,0.438063589919208,0.461045917429084,0.494825930917309,0.526147016701591,0.554124882875243,0.568110269538091
462.5,0.422699552483068,0.437018077415233,0.457538862242024,0.495865540201471,0.530017713795631,0.557290877751416,0.574646555961791
463,0.425482125246044,0.441229477020676,0.457427323151408,0.498347564253792,0.528254941911669,0.555188650212498,0.573504024574676
463.5,0.428135831753622,0.432836428630637,0.459461149677688,0.495696151458037,0.527414832309066,0.558255528450699,0.570888478241697
464,0.420950713538639,0.439755361844627,0.457215241040684,0.496263669581007,0.530802176124925,0.552283428761997,0.57103484979275
464.5,0.422557961808443,0.433416653629157,0.461107016040202,0.499656114505741,0.525804261623924,0.555266601333927,0.572159620571575
465,0.430797426907246,0.433089002597733,0.454871236152197,0.495068795149364,0.528728308601628,0.550389740958821,0.570496811079329
465.5,0.423619468431307,0.433945743481111,0.456082045230841,0.496890751609805,0.524892514940818,0.556837714447112,0.568069592195168
466,0.427518370876364,0.43484258742747,0.456016869406958,0.501983833784311,0.530390253184848,0.555278311246831,0.570696166032439
466.5,0.430165361694629,0.434382117717277,0.454472599452823,0.496541276544758,0.527343908571882,0.556955913765316,0.571516326951614
467,0.424968128701198,0.433095700176581,0.456207346901271,0.497183595200072,0.530339161376816,0.555651747229449,0.570236806030656
467.5,0.421205491978861,0.434803692321211,0.455503819798061,0.49533290148061,0.529893254564966,0.555613252745772,0.568622170909731
468,0.426358389238189,0.437057011599711,0.454476637417952,0.493346633570728,0.53199462150448,0.550504491191915,0.572299572080953
468.5,0.421379929196431,0.43582344740553,0.457666574842194,0.501062285195851,0.528775208903773,0.55630485402309,0.568177807755033
469,0.428334662867148,0.435343556849347,0.453215423164537,0.498611886063365,0.524236847505077,0.555378812321114,0.567762946777677
469.5,0.426619830672035,0.434189320836802,0.460377746544534,0.494752141925255,0.528885033657964,0.555477530550775,0.575964879706322
470,0.425729837830969,0.431285528832123,0.457197527814875,0.496766217719498,0.530981956829745,0.556381503376141,0.574595996571124
470.5,0.428961668882379,0.435250348603518,0.457101845480596,0.496513938383109,0.531703930483498,0.553950195944719,0.571933263464491
471,0.426209637524846,0.433565619088925,0.45573570008465,0.497753327573873,0.529537428424606,0.550803284051038,0.571020828086559
471.5,0.430267394981678,0.430271388926484,0.457638751358909,0.497683679102907,0.531677429860163,0.549150489200684,0.570160117015556
472,0.429180361453624,0.433997263730328,0.458006440975611,0.498533074395269,0.533409507600311,0.549715740680217,0.567833906372546
472.5,0.42801833811538,0.434352987293995,0.457033747891483,0.499867463137125,0.530575283965831,0.556464132999796,0.571085372118573
473,0.421834886978447,0.43323984887287,0.452253710136526,0.496519243892792,0.53160812456463,0.55374149884357,0.571087474137901
473.5,0.42790041806118,0.442271698251296,0.46011483716861,0.49914883256656,0.528121432002581,0.554988678411239,0.571366425291108
474,0.426915321592358,0.436815589177363,0.460388988187666,0.493989386395498,0.530020980815374,0.553650251161702,0.566320401690161
474.5,0.424249285025244,0.430963976723395,0.45730680031313,0.498622360005682,0.527771968553093,0.556314931524282,0.566239479919802
475,0.428191821062939,0.436038009321034,0.455190366661699,0.498033895887236,0.529414127658739,0.548991877853897,0.574176864218716
475.5,0.429143371182246,0.428514057006907,0.455458953595895,0.499101440710357,0.526870126653057,0.556192304811501,0.574837657063729
476,0.428621320606405,0.431980386536948,0.461828484676493,0.489891043841539,0.530582291255991,0.551126723490864,0.572015415535994
476.5,0.423340061930308,0.43541820682561,0.455881889764047,0.495711581289925,0.531107030276068,0.553750067639423,0.566074245803799
477,0.424426239724823,0.435707762023574,0.452818345900055,0.497656391438045,0.527395111520443,0.555656299134018,0.565657845328721
477.5,0.428722310072447,0.438673601389667,0.46096122406148,0.496973973568961,0.528022259906502,0.555805042997752,0.57155758361307
478,0.423709757385137,0.431287911577609,0.454271458356869,0.49420151050791,0.533215465392287,0.553497428143599,0.572726490195537
478.5,0.420932958549704,0.429683241310641,0.451703562535756,0.500914002207518,0.52981054704576,0.555001751978431,0.570223797364619
479,0.426788234306238,0.434394511638933,0.456012854619594,0.496730928789036,0.529602542629365,0.557338320754701,0.571689856903624
479.5,0.427616908248097,0.435294439960059,0.457157095595022,0.497653701254414,0.526829076070372,0.556775753914539,0.573132519699248
480,0.425735704858439,0.437390786446355,0.460111533373668,0.497894835837424,0.529089981926178,0.553502513553465,0.574016684843888
480.5,0.427648584301384,0.438637996214846,0.453714368196299,0.495125434671119,0.528253958297149,0.552778511710634,0.567424440141003
481,0.426158650993781,0.439735242925307,0.450714953032747,0.495854974207439,0.525749317782136,0.556952615723883,0.571915909506712
481.5,0.428629967062952,0.435366208719531,0.461034071611869,0.495723033836341,0.53363437852679,0.552279576751039,0.567392973088003
482,0.430794901025127,0.437729927877376,0.460915581626204,0.494494192383649,0.533263385168236,0.552509725280933,0.575076324273598
482.5,0.430700244644472,0.433921487442813,0.453133880873224,0.496203532199474,0.528826021787526,0.55640776071299,0.57274182449934
483,0.421128342586937,0.432775043467939,0.460567780641633,0.501484518424148,0.527230067581569,0.552269199492633,0.572496724224108
483.5,0.427825438987673,0.431286151363677,0.456855088376087,0.499901509351196,0.530133462524638,0.553487162416975,0.572132757211093
484,0.423216422479246,0.434902202931499,0.455890758877409,0.49625066967957,0.527799025195076,0.55377369812168,0.570704172466935
484.5,0.426304702917182,0.440501922381403,0.459733010477103,0.495375095774765,0.524274479481973,0.549779062306548,0.568319130804981
485,0.428405025196954,0.440715355801055,0.452916981919872,0.497742012669243,0.532348659957677,0.554349758727742,0.568257273811828
485.5,0.422738176467845,0.43545129439501,0.459286029370434,0.49984275499256,0.532781783328154,0.549640274139107,0.57464894064242
486,0.426766547501843,0.436443801224317,0.459997763330941,0.494634720550395,0.524286428296474,0.558455894981119,0.567885506016563
486.5,0.426596686071753,0.443173117760335,0.459245195311081,0.498342425736736,0.52486223545623,0.556881660666501,0.56790413313397
487,0.422932179678635,0.431372073885448,0.458865912494046,0.500306368871731,0.526029764395956,0.556121094804724,0.573347556911126
487.5,0.42872604096257,0.439456010239248,0.449618394684287,0.494525915103986,0.531074789282487,0.553277826836169,0.567938255750803
488,0.424366578902781,0.436308482282396,0.459913305316708,0.499205619329573,0.530882967286535,0.552700194383178,0.570727018607077
488.5,0.4250667296119,0.434133749889606,0.455246855529976,0.493768895270613,0.530678076565466,0.553946167074036,0.572840723898068
489,0.427505746893157,0.437894345239987,0.454636373442457,0.495570393104529,0.52965763370304,0.557024011441753,0.570651291523597
489.5,0.425092329068659,0.431507650462299,0.454479802761854,0.494494804622326,0.527242842019143,0.558098204123359,0.572921778147073
490,0.429576500203181,0.432514306321774,0.460024187218846,0.497999256182945,0.529630962478484,0.556219652249173,0.572401950253827
490.5,0.429173744919976,0.432097676412236,0.457554876933941,0.498980979658501,0.531475931439698,0.556205241809314,0.567814958356589
491,0.424452818847758,0.435481507168232,0.455526255559035,0.495107637606302,0.530195996556063,0.556021251368674,0.570086637401574
491.5,0.423102973025861,0.434775635971843,0.45579456997789,0.497150818464853,0.525508743476238,0.558839223756223,0.570606060711258
492,0.423479527772374,0.435824120211402,0.45631976075329,0.495725945361303,0.535129136991589,0.556056824968844,0.568533278375653
492.5,0.424451320638276,0.430710216628502,0.458715435109659,0.500019624963879,0.529661410777723,0.555822211424473,0.567317776845707
493,0.426583302710739,0.435351288147502,0.460624585099323,0.492855511445524,0.528655688752404,0.559382283851817,0.568636911618936
493.5,0.423024938105258,0.43663132638126,0.458837274000591,0.500181756312141,0.530909044258309,0.554544500966474,0.567748646898659
494,0.429482393860385,0.436032662415948,0.459210102001202,0.498289236295875,0.529307885703264,0.556244909010946,0.573183482210817
494.5,0.426583855936829,0.438978729008027,0.460132786356271,0.502800964392721,0.529089272796618,0.556140672668169,0.570162252663756
495,0.430760861684051,0.43428812375152,0.452611042497645,0.497110308138516,0.531667825398972,0.558383454362983,0.571076090444632
495.5,0.420948704058323,0.433702263982921,0.458711088761788,0.49551384982312,0.531327231381846,0.555782963904868,0.57041668926754
496,0.42423074055152,0.440458843794737,0.458609528488454,0.502010667302743,0.529454731046026,0.557473058356234,0.570646031687765
496.5,0.427581211402172,0.436182913023213,0.456782818618709,0.497004759359014,0.530129428948766,0.558486872759374,0.572262648758938
497,0.426383907447469,0.432609514347379,0.461434537102809,0.496367236853514,0.533704372106277,0.556245729571909,0.569595133570146
497.5,0.424511659181183,0.43060970453867,0.454759184427957,0.492173728294321,0.530555374155709,0.556728532437557,0.566530739028314
498,0.432649105138961,0.430631581177812,0.457870161431227,0.495494350442455,0.535769576771679,0.55412714722681,0.570685288963292
498.5,0.427476408716642,0.430100424129559,0.461280807902627,0.496012220845838,0.530555296448843,0.556104024885291,0.570900997740775
499,0.427019158257263,0.433448228732401,0.45838521667413,0.493373412578378,0.532691938341519,0.557564035066924,0.573366891323291
499.5,0.42418678574512,0.435367398585457,0.45919665864822,0.497492193682415,0.524818435652877,0.554713344541961,0.566741722547744
500,0.430132015898468,0.432541498798194,0.453660502637915,0.50072899579594,0.53327984642819,0.550460645334084,0.566919850857139
500.5,0.426115075174558,0.435869836597515,0.458448347398612,0.498355244857885,0.530061311910503,0.557169124421277,0.571009857570747
501,0.424211226266943,0.43660525462332,0.459233288587656,0.499369498839439,0.532104869388429,0.55546599063053,0.571612891654312
501.5,0.424557000500883,0.435077943255962,0.456691204858608,0.499270619009241,0.532761081193821,0.55530136043454,0.574050528897639
502,0.431674255989172,0.437640478555062,0.458056150742526,0.495582978697487,0.536323743083199,0.553538867890169,0.56485227485317
502.5,0.426286903642477,0.441451164574998,0.456284512659611,0.495974176712291,0.534185617975653,0.557293658056737,0.56762585080809
503,0.43058995401175,0.432457748217343,0.456565626985839,0.497753750086911,0.529014106563682,0.551795795644856,0.570108448416232
503.5,0.430186792304544,0.435384589809239,0.460778472470107,0.498246733533671,0.530784643335426,0.553802346561642,0.569460182400508
504,0.425102914023951,0.437485288986955,0.458361902345274,0.498344063305903,0.53140749359933,0.557689806956949,0.569361799230528
504.5,0.42696131055924,0.434392168055332,0.459583751027757,0.495148852142613,0.528971777435165,0.553602089870383,0.569186984984829
505,0.427654981911039,0.439358558544524,0.459133166504617,0.498421634177042,0.530786626150806,0.556519531012638,0.568656694689794
505.5,0.430529249478095,0.438634428872718,0.457839967995622,0.496337453757272,0.529159204730495,0.553806201958507,0.56712905121604
506,0.427045810871191,0.437048738615265,0.456754745995505,0.497005468232115,0.535743427367128,0.555174849251368,0.571931949723118
506.5,0.424404941348908,0.43664852772319,0.458685498824948,0.498146522055321,0.529423908878925,0.551450854445654,0.565177721904027
507,0.426624609742276,0.432404285914096,0.457901668572741,0.498947076859907,0.525596538861779,0.559494900147767,0.573907340616842
507.5,0.426028764791986,0.436829913357917,0.457088549139629,0.497263686251285,0.535624860020077,0.555570895889945,0.570661417354529
508,0.430282977245365,0.434680294982036,0.455445124883167,0.496976712631264,0.527908425805125,0.552974653247863,0.572260853589533
508.5,0.427188652869515,0.438743913806439,0.457361753573011,0.496667716094123,0.525544263774004,0.55739392122955,0.569599128297759
509,0.428877615461258,0.441151141813338,0.45638741681392,0.49498852131623,0.525123576716245,0.552941035031179,0.566495939576589
509.5,0.42350850464795,0.442027175890887,0.45591550261974,0.496270072784006,0.526979499211212,0.554047667690837,0.568882907746604
510,0.429037550200445,0.436907676110256,0.454182544046733,0.493735282375457,0.530172300643844,0.555893396317352,0.568923397178157
510.5,0.425972586199754,0.432506925642371,0.455133997462015,0.501374703425963,0.532520219681343,0.554897665539133,0.570588901655427
511,0.430861526535007,0.434634817111011,0.459727696486003,0.498823796808648,0.525429478186671,0.553156057128219,0.573985180536526
511.5,0.429335392841081,0.437708157871606,0.45886635745581,0.495153882618149,0.527356301590872,0.55577129933437,0.570006874889953
512,0.426245569763398,0.435073447695461,0.463860838053888,0.498419615050301,0.529170425664845,0.557274029526131,0.57384593631081
512.5,0.424835979388047,0.434147310843233,0.459379643561037,0.496574901264751,0.531605749968867,0.555060487933245,0.567202078599024
513,0.431221715464773,0.433595904100886,0.45914018853985,0.500477887614432,0.533972360965802,0.5599835181668,0.566038020428983
513.5,0.427636783783578,0.433477947767544,0.45730506099342,0.502197760436335,0.53159058877205,0.555671310903986,0.572772817753705
514,0.427968144721997,0.4426929005831,0.458822248730392,0.497551196930908,0.531326763037161,0.554193772382001,0.567084195511435
514.5,0.424615161863119,0.434713671309279,0.454337143475601,0.497273624875147,0.533023523717829,0.555278877697929,0.571569308753464
515,0.42475754013727,0.436379591988588,0.456323266753045,0.496601065122158,0.528764253100432,0.551634034511908,0.575103502425752
515.5,0.427404731733616,0.438002568471905,0.463873590703425,0.495261387639326,0.535771163772187,0.554283294891337,0.570844006460417
516,0.419001831444042,0.432597993132109,0.45767240592222,0.498281346078027,0.527734785275666,0.556766357769538,0.569882410718525
516.5,0.423737928606652,0.434943023481742,0.456731010018388,0.490507491869932,0.524141022139476,0.55473965478192,0.568773980298761
517,0.428048735959011,0.436354836032248,0.459414726751073,0.499779431410692,0.533124933151319,0.554141742772947,0.572842663223337
517.5,0.423725370132611,0.436046781321445,0.457997436713841,0.495313257626341,0.530885104938182,0.559043305595206,0.568903406995607
518,0.430161068495132,0.435891220350494,0.457507007287219,0.496433431377309,0.52897468610252,0.551403778125665,0.573304046891998
518.5,0.427185232365528,0.437276211217949,0.455286586731156,0.504530457450684,0.529555316056034,0.556243908565693,0.567893931491611
519,0.424918689755101,0.437428173378638,0.456312564973042,0.495897941388801,0.530449149749197,0.55558572695266,0.568726154323278
519.5,0.425828343970726,0.438414613469979,0.460005957115199,0.496527985214204,0.527236436922715,0.556616404216732,0.574482626984369
520,0.429488898705714,0.434893945112933,0.45382435653657,0.495369014954935,0.53129557694006,0.55181606220452,0.573038499381678
520.5,0.428226804252955,0.430351414436388,0.458931984603768,0.498120609349993,0.533191351893322,0.553281691840745,0.56775873338304
521,0.430783885988886,0.434908000479627,0.455283884121209,0.497647277193826,0.530575988182259,0.557350395963059,0.567848435477665
521.5,0.425777605433957,0.433527877052509,0.460398557530256,0.497102252358579,0.530511791993832,0.554469267717758,0.573862704705448
522,0.425945902412933,0.431115565374965,0.459944458177633,0.498988283810388,0.527353755875333,0.553319527903378,0.571506927493576
522.5,0.427123134766211,0.438145906961557,0.45926183613879,0.49446419234206,0.529672323025834,0.558341629426481,0.568984232136178
523,0.426091792766582,0.437222267504073,0.461220970502152,0.502299823173244,0.53306446445742,0.557563367706723,0.573257551070722
523.5,0.423711951316664,0.434119588800662,0.455378331035293,0.491969569051171,0.534734539385066,0.552426842204965,0.570281069440815
524,0.432750806763158,0.432807240035047,0.464731845500082,0.499015796918513,0.532979606775422,0.556319857790163,0.569500938613224
524.5,0.421850267079533,0.435616187318806,0.460492402173644,0.498269665701608,0.533922252500105,0.555633314497503,0.572675550452533
525,0.428476457516441,0.439431991929768,0.457454369444734,0.496220061672175,0.532395762013735,0.551261498156801,0.569336839970427
525.5,0.428928832277019,0.438038729447601,0.454899646903786,0.498338786459115,0.530932011098201,0.557364357491347,0.572764352657211
526,0.422369224632663,0.436101665199577,0.454741364814829,0.497283829241589,0.530201972828284,0.557072940720451,0.570255973520566
526.5,0.426561608276086,0.440283060858286,0.460459662754973,0.499034626809414,0.531322992955559,0.554922018495246,0.574775904776839
527,0.430270462724555,0.440315032179348,0.455361365499883,0.496378082277693,0.529828491263568,0.554606983752578,0.57602988608607
527.5,0.426101896886763,0.432551448559997,0.455996146771842,0.495832893654078,0.536200278169979,0.559852097461224,0.570297113985542
528,0.427002641892315,0.437427602135352,0.456358068333929,0.498500793618254,0.52876307465939,0.553202763797237,0.573163781619972
528.5,0.423637258260739,0.438766528147668,0.453854846630676,0.496135099523361,0.532418087707711,0.557175901889443,0.573131845620165
529,0.428336563993371,0.437787080439954,0.458783918434284,0.497472790873244,0.528080061046639,0.557723670982735,0.573547797385912
529.5,0.428055637720081,0.435944475233935,0.457074121820401,0.497665415598697,0.530416274717163,0.554801361860438,0.570435632121218
530,0.423098450984317,0.436639675791201,0.455679441211663,0.496027333774648,0.531130923144133,0.559366625938399,0.571201665507003
530.5,0.430327868383252,0.431310012922935,0.451271712428995,0.497033913603274,0.530181506539655,0.55711610591146,0.572286324485579
531,0.429746814394029,0.434377821811524,0.454208210969646,0.499610828375354,0.533975525009836,0.554591812291151,0.567382924380854
531.5,0.428076102577012,0.436251689739291,0.459584190253478,0.49799661112172,0.531189633966131,0.557786351463467,0.571667710713458
532,0.427899808696306,0.44032548914705,0.459790423516578,0.49591944839057,0.52952818959472,0.5577447371868,0.573686492370648
532.5,0.432923922011904,0.434434666292505,0.458969905726746,0.495839353217256,0.528247810171233,0.554544317075633,0.569600594737215
533,0.427131241725944,0.43696045963039,0.455754913122956,0.50003739875906,0.531658367199273,0.556664411132517,0.573460910710247
533.5,0.424771072453386,0.437686286951548,0.456125687950566,0.492093837910477,0.532623446780929,0.55171983585219,0.570492706497935
534,0.428780815363636,0.434785172679178,0.45725197045265,0.496366214099894,0.531213907840999,0.557462629300268,0.57187645999288
534.5,0.425802496407139,0.431789015917145,0.459963884636746,0.497041348682967,0.532171915397175,0.554928656947654,0.56871178728546
535,0.426867435219719,0.437691424412502,0.456827392977774,0.50162108566586,0.53153108986603,0.554535756133715,0.571988542354883
535.5,0.424139971341574,0.433595148490415,0.460966892294466,0.500178516432899,0.529614656285035,0.555211390558348,0.571896964776914
536,0.428553858229263,0.437398754483747,0.459525826784044,0.50041710194355,0.530632754948744,0.55996911544522,0.573726468626554
536.5,0.427866595900086,0.435122459243201,0.46066392464811,0.497297545122569,0.532429803775198,0.554466211253519,0.572101122403159
537,0.426996351755907,0.439314800339962,0.458851345287675,0.494847557650791,0.529944364298133,0.559876576299501,0.572160103567557
537.5,0.427806185100454,0.438206761288418,0.458567236557263,0.498975510927447,0.529693097583509,0.555712842746378,0.567595136571784
538,0.428966980927295,0.440375211739335,0.457477863510323,0.495479969744383,0.531418065708464,0.557273184597445,0.570279774400693
538.5,0.425691591951326,0.437941848921478,0.460849682452964,0.501647241474246,0.532927327042175,0.555787543677221,0.572943590113261
539,0.427563526317238,0.434907660252539,0.455902448501999,0.49848927319891,0.532688589390054,0.55308253435642,0.574559430947084
539.5,0.424698321106145,0.436797592155743,0.452829010715491,0.495383238901526,0.531969969542935,0.552105115379181,0.570620462757424
540,0.423334655655607,0.442037684420852,0.455277170292787,0.49792200832244,0.529257174754365,0.554929274058591,0.570600052565566
540.5,0.429633162828424,0.441686913171507,0.456066542801972,0.498156220599228,0.528638074842993,0.555872385727849,0.570810906838516
541,0.424818703976365,0.438037284467905,0.45774637638193,0.495730959764248,0.533252784679389,0.561264330020868,0.573721527767614
541.5,0.431764347250202,0.433193495406977,0.456141089328528,0.498819094271002,0.532594590574141,0.556043095857682,0.566436715602569
542,0.425825192149789,0.431740579612701,0.461672346008047,0.493349999643876,0.530201758976019,0.553967855307048,0.573731625646386
542.5,0.430443730042142,0.435279129311823,0.459319707683418,0.49986460095021,0.53100923866613,0.554101613534929,0.572161910533984
543,0.430817402831884,0.436940822004738,0.4605321586364,0.49741040670103,0.527021061703314,0.552094791320468,0.564065884247992
543.5,0.426578438031736,0.436082708786693,0.456336038932213,0.49889820565854,0.531959455897879,0.551104511466617,0.567670736452664
544,0.426854315819253,0.435558891291661,0.459436538235437,0.495247862761488,0.531409474002998,0.561217435371871,0.570466011794207
544.5,0.425125002965386,0.440652791462516,0.46468524036236,0.499782756323291,0.53265059770957,0.550645338833098,0.568183560381029
545,0.426708792423092,0.43870705492997,0.455050270659142,0.496237230204488,0.531316566966656,0.557567941045783,0.57290789390084
545.5,0.427396679160062,0.437178458347293,0.458636327416242,0.500135900495011,0.532554121420861,0.555507653798792,0.57060448523866
546,0.430912068684752,0.436885159680548,0.463884697235595,0.499489985461795,0.53100494748763,0.55371902883766,0.573133775252987
546.5,0.431965935808085,0.440693161511597,0.458686287202995,0.50166069476596,0.531750954556665,0.555816186510891,0.572333199488396
547,0.430972286971622,0.4336370190197,0.459902611635676,0.502832487533741,0.530448954773793,0.552847290844877,0.571002341994215
547.5,0.426643980775006,0.434212307191457,0.459819557528369,0.496155997819602,0.531993253127152,0.554559177255111,0.572148933276472
548,0.431139670588501,0.43823425705594,0.461062442421896,0.498191738647526,0.531766159520721,0.556305677763215,0.572283836092435
548.5,0.425444862019334,0.43550935653933,0.458516222874524,0.493997146579248,0.531819507442475,0.557388504588156,0.568685533116887
549,0.427615868404326,0.437422616327593,0.455675042522604,0.502156681028567,0.532012036309094,0.554250172487449,0.572361063469991
549.5,0.429183572307216,0.433598824465221,0.458129092198046,0.498380832921424,0.532836913200699,0.556878431236676,0.573421996765212
550,0.427455292234474,0.440389197568941,0.458461249390079,0.492359389383709,0.527592708253154,0.556690985855369,0.574495986879136
550.5,0.426057863904373,0.440694571370318,0.462936557318552,0.501721923358736,0.528625778643211,0.557710415646935,0.574100847697514
551,0.425728887873921,0.431410704774219,0.456273644841584,0.500293768333576,0.526580597810638,0.555034591154604,0.577175165844221
551.5,0.421820203372867,0.437065852418011,0.46053673622097,0.492231294317768,0.533272736591435,0.560766264666221,0.57111320625962
552,0.431507812150921,0.433148318415218,0.458838501914253,0.496687159627697,0.533646555848148,0.55727272744631,0.568547133954163
552.5,0.433262374075218,0.442795875346242,0.456839773915539,0.500508731241999,0.534306308495077,0.555948076554066,0.573360447336764
553,0.432569458272604,0.437933386161998,0.458200748274199,0.500174783498983,0.528477679065711,0.557968003782701,0.573968383605872
553.5,0.426235936000244,0.434724932892703,0.455349802524246,0.501341329990747,0.536945360682088,0.55626645831659,0.571425440358945
554,0.42615923415001,0.434856447382867,0.459266389122077,0.495626249745045,0.5316649332513,0.551391210874078,0.571555991276557
554.5,0.432328633900609,0.435582062092157,0.457399151185028,0.502306928219014,0.530498957135314,0.558505192354469,0.569944352403802
555,0.427715464830354,0.435668826998148,0.457999118914053,0.503873843297258,0.532012592891942,0.551439680139537,0.572747815129154
555.5,0.426907269496316,0.433793476771826,0.461574979272718,0.499718145563769,0.532805905441432,0.556018026325687,0.568674155106566
556,0.428439761076197,0.431178785030934,0.45704359785815,0.499094972302098,0.52811741643845,0.553404329151719,0.572056172103858
556.5,0.432942830143473,0.438028506509015,0.459943409604493,0.501190080200846,0.534318286681687,0.556274400350486,0.571034435685249
557,0.430216656092784,0.436823050026948,0.458653344174447,0.498206428273072,0.527303876294089,0.561708427431495,0.570725331994054
557.5,0.426837975280796,0.438768481421066,0.45849335360365,0.500896921490823,0.530359854095672,0.557150456981356,0.576232437209598
558,0.428864307783878,0.442105719740865,0.458422392839148,0.496659577624091,0.531607745982635,0.556769738256492,0.576711032756777
558.5,0.428628332573351,0.435568400495629,0.456316804336928,0.500576648738211,0.531407589572355,0.555851045798478,0.574040910467102
559,0.430361788104698,0.439150722329567,0.455997735169088,0.504070957792887,0.532392578670981,0.557379391227933,0.569394910626437
559.5,0.424956467671755,0.428847550500544,0.460807938171833,0.498563159012282,0.529717285213143,0.561043548594686,0.574057908099208
560,0.43009635544201,0.439183812632012,0.461186756648588,0.50320149928905,0.529566452134945,0.552783694844554,0.572198723667912
560.5,0.428112549514363,0.437018646379528,0.463333734067199,0.496462715126248,0.52771717068237,0.560522572647237,0.579714214127583
561,0.424773696736641,0.438454792059068,0.455859171730854,0.499693328721867,0.534143983178319,0.558605643769996,0.572243085684311
561.5,0.428278621646501,0.438101139451288,0.456401131567435,0.494419316579205,0.532168600384997,0.555033888383221,0.573988899529882
562,0.42756292922902,0.434581972017358,0.455767379525158,0.499715271099873,0.529723109252298,0.55277283493352,0.571709486788616
562.5,0.42798425053525,0.437713377921955,0.4672935736462,0.50008877100943,0.535110529447588,0.553685882104217,0.572381754544943
563,0.425535278079094,0.437198875183271,0.458415825398385,0.496367997231783,0.533514099292191,0.560305895639452,0.568199080644789
563.5,0.427604683963719,0.44130964323214,0.463090455732236,0.499818948437749,0.529609173538989,0.553833659400133,0.5705054679585
564,0.426766267744003,0.434033720909083,0.458805123442344,0.500594338533511,0.531819407978135,0.556364693821736,0.570264904481307
564.5,0.425274257927193,0.43794657273297,0.456621851576679,0.500884170546932,0.528365638883981,0.558466993872644,0.575687034007422
565,0.432097882018977,0.433300590532393,0.460494163851963,0.499468033991337,0.528372988247729,0.55490936710631,0.572733740253593
565.5,0.429486649173724,0.438148108478659,0.460285435283744,0.49894237652387,0.531206796102607,0.551636881343813,0.568247464007184
566,0.430896041886884,0.439058718712565,0.458098120273739,0.498604458030571,0.530371604067758,0.557365333144518,0.567809784710064
566.5,0.432270652135807,0.437961448622543,0.455497905881539,0.49889694692345,0.534298294417498,0.556403506264954,0.570657054675699
567,0.432372021423116,0.435523422568806,0.459073652628069,0.496377524701735,0.528978732550243,0.555375546547265,0.576552211794952
567.5,0.429477762037706,0.437985312151074,0.455736216080539,0.501526793400023,0.529687357158494,0.554352079858553,0.570077835565482
568,0.42906720471877,0.436669087027189,0.456747626622791,0.498508400590686,0.532297687933212,0.555062242651393,0.574259095253316
